2015-02-20 12:30:33.786 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id tutorial_popup_map_combat_skills_title and subid 0
2015-02-20 12:30:33.786 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Remap Combat Skills
2015-02-20 12:30:35.826 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: tutorial_popup_map_combat_skills_title
2015-02-20 12:30:37.018 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\help.string_table.xml
2015-02-20 12:30:44.018 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_raid_room_6
2015-02-20 12:30:45.586 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_raid_room_7
2015-02-20 12:30:46.954 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_raid_room_8
2015-02-20 12:30:48.234 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_raid_hallway_3
2015-02-20 12:30:50.026 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_raid_hallway_5
2015-02-20 12:30:51.715 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_raid_combat_3
2015-02-20 12:30:52.899 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_raid_combat_5
2015-02-20 12:30:56.579 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_town_stage_coach_1
2015-02-20 12:30:59.179 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Clearing the following translation id: str_help_town_0
2015-02-20 12:31:02.283 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\help.string_table.xml
2015-02-20 12:31:04.180 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - File edited is : menu.string_table.xml
2015-02-20 12:31:04.181 [SwingWorker-pool-4-thread-9] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Loading translation file D:\Users\jdallard\Documents\GitHub\DarkestDungeonFr\localization - WORKSPACE\menu.string_table.xml
2015-02-20 12:31:04.185 [SwingWorker-pool-4-thread-9] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Parsing source language english
2015-02-20 12:31:04.186 [SwingWorker-pool-4-thread-9] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - This file contains 28 elements to translate.
2015-02-20 12:31:04.186 [SwingWorker-pool-4-thread-9] INFO  fr.hermesdj.java.darkestdungeontranslationapp.LoadFileTask - Parsing 28 elements...
2015-02-20 12:31:04.222 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Done loading file content !
2015-02-20 12:31:09.779 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id menu_controls_category_0 and subid 0
2015-02-20 12:31:09.779 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - GENERAL
2015-02-20 12:31:15.779 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id menu_options_value_seperation_resolution and subid 0
2015-02-20 12:31:15.780 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - x
2015-02-20 12:31:19.539 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Saving the following translation into id menu_base_element_view_options and subid 0
2015-02-20 12:31:19.539 [AWT-EventQueue-0] INFO  fr.hermesdj.java.darkestdungeontranslationapp.TranslationAppMain - Options
